id,lekwungen_word
1731,stéskʷəɬ
1732,stésəɬ
1733,stékən
1734,stíʔtəm̓əs
1735,stíʔ; stéʔ
1736,stíkʷən
1737,stóp
1738,stəliqí́w
1739,stəlqéyeʔ
1740,stəx̣éqʷ
1741,stəyə́kʷɬ
1742,stə́məč
1743,st̓el
1744,st̓iʔwiʔəɬʔéw̓txʷ
1745,st̓iqəl
1746,st̓áčəw̓əč
1747,st̓áwəɬ; ʔəst̓áwəɬ
1748,st̓éʔc̓ək̓ʷ
1749,st̓éʔt̓əw̓
1750,st̓éʔt̓ən; ʔəst̓ét̓ən
1751,st̓éčəŋ
1752,st̓ékʷə
1753,st̓éqeʔ
1754,st̓éx̣əɬ; ʔəst̓éx̣əɬ
1755,st̓íʔwiʔəɬ
1756,st̓íləm
1757,st̓íləmtəŋ
1758,st̓ət̓éyəq̓
1759,st̓ə́ʔməč
1760,st̓ə́wək̓ʷ
1761,st̓ə́yəmtxʷ
1762,sway̓qeʔ silə
1763,sway̓qəʔal̓əɬ
1764,sway̓qəʔáləɬ
1765,swiw̓ləs
1766,swákʷən
1767,swáy̓qe (nə)šéyəɬ
1768,swáy̓qeʔ
1769,swáy̓qeʔlə
1770,swáy̓qəʔ (ən)šxʷáʔq̓ʷaʔ
1771,swétə
1772,swétəs
1773,swəq̓ʷáʔɬ
1774,sxʷ helə; šxʷ helə
1775,sxʷʔəx̣sénəŋ
1776,sxʷc̓əkʷkʷélə
1777,sxʷčeʔi
1778,sxʷčəkʷx̣ínʔəɬ
1779,sxʷč̓eʔəc̓
1780,sxʷeʔem
1781,sxʷiʔém̓
1782,sxʷk̓ʷət
1783,sxʷk̓ʷə́nələ
1784,sxʷléʔəw̓txʷ
1785,sxʷqʷeltn̓
1786,sxʷq̓əʔx̣elʔs
1787,sxʷq̓ʷáʔkʷəɬ
1788,sxʷq̓ʷáʔləkʷəɬ
1789,sxʷsəŋéʔtn̓
1790,sxʷtihélə
1791,sxʷxʷíʔsət -also- sxʷʔəx̣ʷísət
1792,sxʷx̣əl̓əyásən
1793,sxʷ; šxʷ
1794,sxʷkəw̓kʷíwsət
1795,sxʷáʔmət
1796,sxʷéʔsətən
1797,sxʷéŋxʷəŋ
1798,sxʷéxʷək̓ʷ; sxʷéxʷk̓ʷ
1799,sxʷəkʷəníŋəɬ
1800,sxʷəl̓mást
1801,sxʷənéŋs
1802,sxʷəwxʷék̓ʷtəŋ
1803,sxʷəxʷwáʔəs
1804,sxʷə́ƛ̓qənelə
1805,sxʷə́w̓qən
1806,sx̣ʔséʔe
1807,sx̣ayčísəŋən
1808,sx̣čənə́xʷ
1809,sx̣eʔénxʷ
1810,sx̣eč
1811,sx̣eč kʷit̓šən
1812,sx̣eləm
1813,sx̣iyék̓ʷəs
1814,sx̣nəxʷ
1815,sx̣t̓ək̓ʷ
1816,sx̣áp̓šn
1817,sx̣éʔes
1818,sx̣éʔes ʔal̓
1819,sx̣éʔes skʷéčəl
1820,sx̣élqəm
1821,sx̣éləx̣
1822,sx̣éɬəɬ
1823,sx̣ələʔénxʷ
1824,sx̣əɬ
1825,sx̣əɬʔéyəw̓'txʷ
1826,sx̣ət̓k̓ʷíŋəɬ
1827,sx̣ə́ləlaʔ
1828,sx̣ə́nx̣ínəʔ
1829,sx̣ə́nx̣ənəʔ
1830,sx̣ə́nə
1831,sx̣ə́t
1832,sx̣ə́təlxʷ
1833,sx̣ə́t̓k̓ʷəlʔ
1834,sx̣ə́x̣ínəʔ
1835,sx̣ʷaymə́ɬəɬ ; sxʷimeɬəɬ
1836,sx̣ʷesm̓
1837,sx̣ʷáʔlə
1838,sx̣ʷáyx̣ʷe
1839,sx̣ʷésəm
1840,sx̣ʷíʔlx̣ʷələm̓
1841,syəwən
1842,syə́wə
1843,skukʷəlstə́nəq
1844,skulʔéw̓txʷ
1845,skúkʷəl
1846,skúkʷəlstəŋ
1847,sxáləməs
1848,sxáyxe
1849,sxéls
1850,sáʔyəm
1851,sáʔəkʷ
1852,sáčəkʷəs
1853,sákʷələ
1854,sák̓ʷəŋ
1855,sák̓ʷət
1856,sálʔləs
1857,sántəspliʔ
1858,sáŋən
1859,sáqʷəŋ
1860,sásən
1861,sátəč
1862,séʔkʷəq
1863,séʔŋəč
1864,séʔsəwʔ
1865,séʔwən
1866,séʔwənəxʷ
1867,séʔət
1868,séčəŋ
1869,sélʔs
1870,séləs
1871,séləxʷsəxʷ
1872,séqəɬ
1873,sésčən
1874,sétəŋ
1875,sétəŋɬtə
1876,séxʷ
1877,séxʷsəxʷ
1878,séyʔsi
1879,séynəč
1880,séy̓əq̓
1881,síʔčenəŋ
1882,síʔeq
1883,síʔsə
1884,síʔsəɬ siʔém̓
1885,síʔə
1886,síkʷt
1887,síləč
1888,síɬəs
1889,sísəɬ
1890,sísəɬ sŋenət
1891,sítən
1892,sítətəlkʷət
1893,sƛíʔ
1894,sƛ’áƛ’əm’
1895,sə
1896,səʔ
1897,səʔéčən
1898,səʔít
1899,səlaaɬ
1900,səliyásəŋ
1901,səlqíləŋ
1902,səlsíʔlə
1903,səlsəléʔləɬ
1904,səlsə́xʷ
1905,səléwəʔ
1906,səlíqʷəlʔ
1907,sələsíɬəŋ
1908,sələ́q̓ʷtəɬ
1909,səl̓
1910,səl̓səl̓tən̓
1911,səmán̓ə
1912,səmíʔ
1913,səmíʔ
1914,sənƛ̓əw̓áyʔɬ
1915,sənsənkʷtəl
1916,səntí
1917,sənəɬqeʔ
1918,sən̓ƛ̓áʔləw̓čəs
1919,sən̓ƛ̓áʔləw̓š̌ən
1920,səŋséŋ
1921,səŋéʔtən
1922,səŋənétʔs
1923,səŋətís
1924,səplíl
1925,səqʔíw̓s
1926,səqéʔ
1927,səstənáʔič
1928,səséw̓ttəŋs
1929,səsíʔmiʔ
1930,səsíɬəŋ
1931,səsəʔéčən
1932,səsə́miʔ
1933,sətx̣
1934,səwéʔ
1935,səx̣s
1936,səyéčn̓
1937,sə́ʔsəwqtʔaʔləw̓šən
1938,sə́ʔsəwqtʔáləw̓čəs
1939,sə́čəŋ
1940,sə́ləq̓təŋ
1941,sə́míxʷ
1942,sə́məxʷ
1943,sə́nsən
1944,sə́w̓qəŋ
1945,šapt; šapəs
1946,šc̓əlélə
1947,ščníŋəɬ
1948,ščéʔtənəč
1949,ščəc̓éʔen̓
1950,ščəmélə
1951,ščəŋelə
1952,šč̓aaɬ
1953,šč̓íqʷət
1954,šč̓ítəŋ
1955,šes
1956,šešm̓
1957,šiyéləmčəs
1958,škʷic̓áləs
1959,škʷíšən
1960,škʷíšəŋ
1961,škʷəkáyqalθ
1962,šk̓ʷəw̓əlíqʷ
1963,šk̓ʷənásəŋ
1964,šléʔəs
1965,šləmélə
1966,šɬíx̣əs
1967,šƛ̓číkʷən
1968,šƛ̓eʔləm̓
1969,šƛ̓píʔwən
1970,šƛ̓xʷásən
1971,šƛ̓əšə́nəp
1972,šmək̓ʷélə
1973,šmə́t̓əqsən
1974,šnəw̓íkʷən
1975,šnáwəs
1976,šnéʔəm
1977,špiʔšt
1978,špxʷəŋ
1979,špáləs
1980,špáləst
1981,špáƛ̓əmélə
1982,šqanxʷelə
1983,šqáʔəs
1984,šqéʔelʔəč̓
1985,šqéləč̓
1986,šqéləč̓əs
1987,šqítəs
1988,šqət
1989,šqə́təŋ
1990,šqʷn̓ə; šqʷən̓ə
1991,šqʷéləkʷəns
1992,šqʷél̓ŋət
1993,šqʷíʔqʷelʔ
1994,šqʷəl̓s
1995,šqʷə́l̓tən
1996,šq̓épəm
1997,šséʔnəc̓
1998,šsə́qʷəɬ
1999,štihélə
2000,štíŋəstxʷəs
2001,štəla̓ləs
2002,štəlélə
2003,štəmkʷəs
2004,štən̓níʔ
2005,štəŋ
2006,štəŋ̓íʔstxʷ
2007,št̓éʔət
2008,šxʷʔaq̓ʷəʔ
2009,šxʷʔax̣ʷ
2010,šxʷʔiŋəs
2011,šxʷʔiyəmə́w̓stən
2012,šxʷʔálə
2013,šxʷʔáləq̓ʷəʔ
2014,šxʷʔáqʷəɬ
2015,šxʷʔéləɬ
2016,šxʷʔéləxʷ
2017,šxʷəw̓al̓čəs
2018,šxʷléʔə
2019,šxʷqéʔəlʔəč̓
2020,šxʷq̓ʷáčət
2021,šxʷsčéʔčeʔ
2022,šxʷsəléwəʔ
2023,šxʷt̓íləm
2024,šxʷwéli
2025,šxʷx̣čiʔtəs
2026,šxʷáʔq̓ʷaʔ
2027,šxʷámətən
2028,šxʷénəʔ
2029,šxʷəlʔálʔčəs
2030,šxʷəláʔq̓ʷaʔ
2031,šxʷəléʔeʔ
2032,šxʷəmáʔtən
2033,šx̣əl̓ələ́
2034,šx̣əɬáləs
2035,šx̣ə́lʔəs ; sxʷx̣ə́lʔəs
2036,šx̣ə́lʔəs; sxʷx̣ə́lʔəs
2037,šx̣ʷiméɬəɬ
2038,šx̣ʷənéŋ
2039,šx̣ʷəníŋəstxʷ
2040,šyəŋət
2041,šk̓ə́wʔəwykʷ snə́xʷəɬ
2042,šápəs
2043,šápət
2044,šéšəm̓
2045,šéyəɬ
2046,šíʔšəč̓
2047,šípən
2048,šúkʷə
2049,šúšukli
2050,šəkʷíšəŋ
2051,šəlʔák̓ʷ
2052,šəl̓šəl̓eŋ
2053,šəmén
2054,šəméntəl
2055,šəqnás
2056,šəšk̓ʷə́m̓
2057,šəšéq̓ən
2058,šəšíyəɬ
2059,šə́ləŋ
2060,šə́məl kʷətəŋ
2061,šə́pəl
2062,šə́qəs
2063,taŋɬ; taŋəɬ
2064,tayət
2065,tčistəŋ
2066,tčéla
2067,tčət
2068,tčə́təŋ
2069,teʔ
2070,tečsŋ̓; əntečsŋ̓
2071,ten
2072,ten ləʔ
2073,teŋən ʔíɬn̓
2074,tey
2075,təw̓
2076,təw̓ siyélkʷ
2077,təw̓ or to'
2078,təw̓lə
2079,təw̓níɬ
2080,təw̓nəkʷíʔliyeʔ
2081,tiʔə
2082,tiʔə ʔéenəkʷ
2083,tiičəmitsə
2084,tkʷísəŋ (?)
2085,tkʷət
2086,tqast
2087,tqʷeʔt
2088,tsas
2089,tsət
2090,tšéqʷtəŋ
2091,tšíʔqʷəŋ
2092,tšəmáyisən
2093,tšə́lʔqən
2094,txʷʔawənə
2095,txʷʔéx̣əŋ
2096,txʷʔíʔwəl̓
2097,txʷʔəslélə
2098,txʷʔəstésəɬ; txʷstesəɬ
2099,txʷčəlél
2100,txʷčəq
2101,txʷčəqʷ
2102,txʷhay
2103,txʷiʔniɬ
2104,txʷkʷɬyeʔ
2105,txʷkʷíl̓
2106,txʷɬew̓
2107,txʷsen
2108,txʷsƛ̓am̓ (?)
2109,txʷsyeʔ
2110,txʷtál̓əy̓
2111,txʷtéŋən
2112,txʷx̣ʷáʔlə
2113,txʷx̣ʷənʔéŋ'
2114,txʷx̣ʷənáʔəsəŋ
2115,txʷx̣ʷə́nsət
2116,txʷéŋsət
2117,txʷəʔay̓
2118,txʷəʔáy̓ ʔal̓
2119,txʷəʔəc̓éŋ
2120,txʷəʔəsq̓ʷəléʔen̓
2121,txʷəʔəsáʔəy̓s
2122,txʷəčéʔi
2123,txʷəkʷənets
2124,txʷənác̓əʔ
2125,txʷəsʔáal̓əɬtxʷ
2126,txʷəsʔə́nəxʷ
2127,txʷəsiʔém̓
2128,txʷəsq̓ʷéq̓ʷəŋ
2129,txʷəsx̣éɬəɬ
2130,txʷə-
2131,tx̣ʷinsət
2132,táal
2133,táyət
2134,téʔq̓eʔ
2135,téʔsəs
2136,téʔsəs néʔč́əʔəw̓ač́
2137,téʔət
2138,téčəl
2139,téčət
2140,tékʷəs
2141,télə
2142,téləqən
2143,téŋən
2144,téŋ̓əɬ
2145,téŋ̓əs
2146,tésəɬ
2147,tétiʔ
2148,téw̓qən
2149,téx̣əŋ
2150,téyʔyəl̓
2151,téytiʔ
2152,tíʔ
2153,tíʔə
2154,títəm̓
2155,tíxʷsəɬ
2156,tə
2157,tə lil̓
2158,təʔiitš
2159,təčnaxʷ
2160,təčt
2161,təčəx̣ʷəléen̓
2162,təkʷelʔs
2163,təkʷéɬ
2164,təkʷəwxʷ
2165,təkʷəwxʷ neʔč̓ ʔəw̓ əč
2166,təkʷəxʷélətxʷ
2167,təltə́kʷs
2168,təlás
2169,təléʔčəl
2170,təlíxʷsəɬ
2171,təməɬíkʷəstəŋ
2172,tənčáʔləqk̓ʷ
2173,tənə́qsən
2174,təq
2175,təqʷ
2176,təs
2177,təše'lqən
2178,tətcalŋəxʷ
2179,tətél̓šən
2180,tətéŋən̓; yeʔ təteʔŋən
2181,təwə
2182,təxʷ q̓ilət
2183,təxʷ səʔ ʔal̓
2184,təx̣ʷ
2185,təx̣ʷác̓
2186,tə́ʔsəɬšeʔ
2187,tə́məɬ
2188,tə́m̓əqʷ
2189,tə́ŋəxʷ
2190,tə́qʷteqʷ
2191,tə́qʷtəqʷ
2192,tə́wləʔ
2193,tə́wxʷəɬšeʔ
2194,tə́yəl
2195,tə́ktən
2196,t̓aʔxʷ
2197,t̓ak̓ʷs
2198,t̓amík̓ʷ
2199,t̓at̓əɬəm
2200,t̓čésəs
2201,t̓ek̓ʷɬnéltəŋ
2202,t̓el̓t
2203,t̓eŋəs
2204,t̓iləq̓ʷ
2205,t̓kʷínəs
2206,t̓snaxʷ
2207,t̓sə́t
2208,t̓sə́tsən kʷə
2209,t̓sə́təŋ
2210,t̓sə́təstxʷ
2211,t̓x̣əŋ
2212,t̓x̣əŋe̓lətxʷ
2213,t̓x̣əŋs neʔč̓ ʔəw̓ əč̓
2214,t̓x̣ə́məɬšeʔ
2215,t̓álʔŋixʷtəŋ
2216,t̓áyəmtəxʷ
2217,t̓áyəm̓t
2218,t̓éʔesət
2219,t̓éʔət
2220,t̓éčəq̓
2221,t̓ékʷəl
2222,t̓éləw̓
2223,t̓émək̓ʷ
2224,t̓éŋəs
2225,t̓éqeʔ
2226,t̓éq̓eʔ
2227,t̓ét̓ən
2228,t̓íləm
2229,t̓ít̓ələmstəxʷ
2230,t̓ít̓ələm̓
2231,t̓ít̓ələm̓əxʷ
2232,t̓íw̓iʔəɬ; t̓íʔwy̓əɬ
2233,t̓ək̓ʷem
2234,t̓ək̓ʷéstəs
2235,t̓ək̓ʷístəŋ
2236,t̓əlʔəsín
2237,t̓əlŋíxʷt
2238,t̓əlq̓sélʔs
2239,t̓əlt̓éləw̓
2240,t̓əlt̓əstəŋs
2241,t̓ənqʷələ
2242,t̓əŋʔsə́nət
2243,t̓əŋ'səwéʔč
2244,t̓əŋáʔəŋ
2245,t̓əŋáʔəŋs
2246,t̓əs
2247,t̓əsnáxʷ
2248,t̓əsnəxʷ
2249,t̓ət̓éyəq̓
2250,t̓ət̓íləm
2251,t̓əxʷq̓ílətŋən
2252,t̓əyəm̓t
2253,t̓əyə́mtəs
2254,t̓ə́ʔməs
2255,t̓ə́ləŋ
2256,t̓ə́ləŋ
2257,t̓ə́yəm̓it
2258,waʔáčə
2259,wik
2260,wéʔqəs
2261,wéqəs
2262,wéyal
2263,wəwəsélʔs
2264,wə́wə
2265,xʷʔéyəqtal
2266,xʷʔíʔtčəs
2267,xʷʔítčəs
2268,xʷaʔxʷəwəxʷaʔ
2269,xʷcéʔə
2270,xʷc̓əw̓éčt
2271,xʷc̓sást
2272,xʷc̓əʔkʷélətəs
2273,xʷčétəs
2274,xʷčəsət čəɬ
2275,xʷčət
2276,xʷčə́m̓əs
2277,xʷčə́sət
2278,xʷčə́təŋ
2279,xʷčə́təs
2280,xʷč̓iyénəxʷ
2281,xʷč̓əméynəs; sč̓əmʔínəs
2282,xʷekʷəče
2283,xʷelŋəxʷ ; xʷilŋəxʷ
2284,xʷiʔl-
2285,xʷiʔst
2286,xʷil̓təs
2287,xʷists
2288,xʷisəlénəxʷ
2289,xʷkʷáq̓ət
2290,xʷk̓ʷəw̓íʔčən
2291,xʷk̓ʷət
2292,xʷk̓ʷə́təs
2293,xʷləkəlít
2294,xʷɬx̣ast
2295,xʷƛ̓iq̓ʷast; xʷəƛ̓iq̓ʷs
2296,xʷƛ̓ə́pneč
2297,xʷmətásəŋ
2298,xʷnə́čəŋ
2299,xʷqp̓ət
2300,xʷqə́lwəɬ
2301,xʷsƛ̓ə́č láʔsən
2302,xʷsqəléɬ
2303,xʷsáʔcəč
2304,xʷsáy̓q̓əm
2305,xʷsépsəm
2306,xʷsépsəm
2307,xʷséy̓q̓əm
2308,xʷsə́lətəŋ
2309,xʷtqət
2310,xʷtqət
2311,xʷtéwəl
2312,xʷtəq tə sqʷəqʷə́l̓
2313,xʷtəsáqan
2314,xʷyél̓qən
2315,xʷyél̓qənistxʷ
2316,xʷáyəm
2317,xʷéʔləm
2318,xʷéy sən
2319,xʷíʔləm
2320,xʷíʔtəŋ
2321,xʷílŋəxʷ
2322,xʷíltəs səʔ (?)
2323,xʷítəŋ
2324,xʷíxʷəŋ
2325,xʷələnítəm
2326,xʷənítəm
2327,xʷənəčə́ŋəs
2328,xʷəwʔeʔ sə čɬéniʔ
2329,xʷəwʔéʔ
2330,xʷəxʷačqə̓in
2331,xʷəxʷí
2332,xʷə́lək̓ʷt
2333,xʷə́ƛ̓qən
2334,xʷə́mət
2335,xʷə́nəŋtixʷ
2336,x̣aq̓
2337,x̣aq̓at
2338,x̣čit
2339,x̣čŋin (x̣čəŋín)
2340,x̣čŋín
2341,x̣čənə́xʷ
2342,x̣eʔx̣eʔ skʷéčəl
2343,x̣ec̓t
2344,x̣ečəŋ sŋenət
2345,x̣eɬəɬ tə čə́nəs
2346,x̣əw̓saləkʷəɬ
2347,x̣ič̓təŋ
2348,x̣iləx̣
2349,x̣ɬas
2350,x̣ɬast
2351,x̣ɬástxʷ
2352,x̣ɬíləkʷəs
2353,x̣pey
2354,x̣q̓əkʷéńəŋ
2355,x̣tit
2356,x̣tit cə sʔíɬn̓
2357,x̣títsən
2358,x̣təs
2359,x̣t̓ek̓ʷ
2360,x̣t̓ək̓ʷt
2361,x̣áʔq̓at
2362,x̣áčəʔ
2363,x̣áɬəs
2364,x̣áw̓əs; x̣əw̓es
2365,x̣éʔləw̓
2366,x̣éʔx̣eɬnét
2367,x̣éʔx̣ə
2368,x̣éʔəc̓
2369,x̣éčtəŋs
2370,x̣éčəŋ
2371,x̣éč́ət
2372,x̣éɬəɬ
2373,x̣éɬəɬ
2374,x̣éɬəɬ ʔə cə ɬqélč̓
2375,x̣éɬəɬ cən̓ šc̓əlélə
2376,x̣éɬəɬ tən̓ sc̓ámʔ
2377,x̣éɬəɬ x̣čəŋín
2378,x̣ét̓k̓ʷəl̓s
2379,x̣íʔel̓əx̣
2380,x̣íʔx̣əx̣əʔ
2381,x̣íʔənəŋ
2382,x̣íxʷə
2383,x̣əčtíŋ
2384,x̣əlʔə́laʔ
2385,x̣əlɬéen
2386,x̣əlx̣qiníŋ
2387,x̣əláŋiqən
2388,x̣ələč̓əsət
2389,x̣əl̓élʔs
2390,x̣əl̓él̓əʔ
2391,x̣əɬ
2392,x̣əɬ q̓ʷes
2393,x̣əɬ x̣čəŋín
2394,x̣ənʔéŋ
2395,x̣ənx̣ənítəl
2396,x̣ənét
2397,x̣ənétəŋ
2398,x̣əsíʔnəŋ
2399,x̣ətit
2400,x̣ətk̓ʷélʔs
2401,x̣ətsísəŋ
2402,x̣ət̓k̓ʷíŋəɬ
2403,x̣ət̓k̓ʷí́ŋʔəɬ cəw̓níɬ
2404,x̣əwx̣təléʔ
2405,x̣əx̣ɬəm̓əmətiŋ'
2406,x̣əx̣íʔləx̣
2407,x̣əx̣əmél̓s
2408,x̣ə́ləč̓sət
2409,x̣ə́ləč̓t
2410,x̣ə́l̓tən
2411,x̣ə́l̓ət
2412,x̣ə́l̓ətəs
2413,x̣ə́nəʔ
2414,x̣ə́nəŋə́n̓
2415,x̣ə́n̓əŋ
2416,x̣ə́šən̓
2417,x̣ə́t̓k̓ʷəlʔ
2418,x̣ə́w̓əŋə́qsən
2419,x̣θəm
2420,x̣ʷaŋ
2421,x̣ʷel
2422,x̣ʷel̓t
2423,x̣ʷiqéčəŋ
2424,x̣ʷix̣ʷiyáʔiyə
2425,x̣ʷix̣ʷəʔx̣ʷiʔ
2426,x̣ʷyəx̣ʷéls (?)
2427,x̣ʷáʔwem̓
2428,x̣ʷáŋən
2429,x̣ʷíʔləm̓
2430,x̣ʷíʔx̣ʷ
2431,x̣ʷíx̣ʷ
2432,x̣ʷəʔálx̣ʷələq̓ʷ
2433,x̣ʷəlq̓ʷíləŋ
2434,x̣ʷəléʔəɬč
2435,x̣ʷəléyɬč
2436,x̣ʷələ́q̓ʷ
2437,x̣ʷələ́q̓ʷtəŋ
2438,x̣ʷənáʔəsəŋ
2439,x̣ʷənéʔeŋ
2440,x̣ʷənéŋ
2441,x̣ʷənəkʷe̓n̓; x̣ʷə́nəŋkʷen̓
2442,x̣ʷənəŋkʷén
2443,x̣ʷən̓íŋ ʔáčə
2444,x̣ʷən̓íŋ; x̣ʷən̓éʔiŋ
2445,x̣ʷəŋ
2446,x̣ʷəŋéləqən
2447,x̣ʷəšt
2448,x̣ʷətáʔšən
2449,x̣ʷəx̣ʷáŋ
2450,x̣ʷəx̣ʷét
2451,x̣ʷəx̣ʷə́lt
2452,x̣ʷə́sqəq
2453,yaƛ̓et
2454,yat
2455,yeʔ
2456,yeʔ sxʷ
2457,yeʔsáŋ
2458,yeʔtaŋəs
2459,yeʔtál
2460,yeʔtáŋə
2461,yeʔtáxʷ
2462,yásəŋ
2463,yəqʷeʔəm
2464,yəsáʔst
2465,yəsáʔstəŋ
2466,yəsáʔsə
2467,yəxʷ
2468,yəxʷak̓ʷət
2469,yəx̣ʷəla̓ʔəs
2470,yəyásəŋ
2471,yə́čət
2472,(nə)səlséʔləs
2473,(ən)c̓éleʔ
2474,(ən)sɬil
2475,(ə)sciy̓qʷ
2476,(ə)sq̓ʷaq̓ʷey̓
2477,-ʔaləs
2478,-ʔáləɬ
2479,-elŋəxʷ
2480,-ləʔ
2481,-ɬšeʔ
2482,-ɬtə
2483,-áləɬ
2484,fuk
2485,kafi
2486,kul
2487,kuk
2488,kəmpúts
2489,kəšú
2490,unverified spelling
2491,unverified spelling
2492,unverified spelling
2493,unverified spelling
2494,unverified spelling
2495,unverified spelling
2496,unverified spelling
2497,unverified spelling
2498,unverified spelling
2499,unverified spelling
2500,unverified spelling
2501,unverified spelling
2502,unverified spelling
2503,unverified spelling
2504,unverified spelling
2505,unverified spelling
2506,unverified spelling
2507,unverified spelling
2508,unverified spelling
2509,unverified spelling
2510,unverified spelling
2511,unverified spelling
2512,unverified spelling
2513,unverified spelling
2514,unverified spelling = ex̣ən arm
2515,xéɬəɬ sn̓
2516,xíʔsəl̓
2517,xíʔsəl̓ sqəlqəlaθən
2518,ø
2519,ƛíʔ
2520,ƛí̓čət
2521,ƛí̓w̓
2522,ƛə̓cí̌̓təŋ
2523,ƛə̓nqʔéw̓txʷ
2524,ƛ’éyəw̓
2525,əʔ
2526,ənsčéʔi
2527,ənskʷéʔ
2528,ənsx̣əčt
2529,əntén
2530,əsƛ̓áƛ̓əm
2531,əsq̓épəɬ kʷsə qʷəlnə́kʷəɬtə
2532,əsxʷəley̓xʷiʔ
2533,əsə́ɬqʷ
